
rand_75000 ; 4.551940917968750000, 3.976684570312500000,  ,  ,  91.487 
rand_75000 ; 4.758605957031250000, 4.134338378906250000,  ,  ,  100.378 
rand_100000 ; 4.830566406250000000, 4.199340820312500000,  ,  ,  101.933 
rand_100000 ; 4.916992187500000000, 4.276794433593750000,  ,  ,  102.408 
rand_100000 ; 4.769287109375000000, 4.163452148437500000,  ,  ,  96.568 
rand_100000 ; 4.947509765625000000, 4.332397460937500000,  ,  ,  99 
rand_100000 ; 5.250061035156250000, 4.604431152343750000,  ,  ,  103.429 
rand_100000 ; 4.912109375000000000, 4.289855957031250000,  ,  ,  101.146 
rand_100000 ; 5.164978027343750000, 4.512634277343750000,  ,  ,  104.876 
rand_100000 ; 5.270263671875000000, 4.603942871093750000,  ,  ,  107.885 
rand_100000 ; 5.141357421875000000, 4.477722167968750000,  ,  ,  107.526 
rand_100000 ; 5.075927734375000000, 4.412353515625000000,  ,  ,  105.457 
rand_200000 ; 6.472473144531250000, 5.560302734375000000,  ,  ,  147.546 
rand_200000 ; 7.086730957031250000, 6.109497070312500000,  ,  ,  159.676 
rand_200000 ; 6.480163574218750000, 5.611083984375000000,  ,  ,  142.223 
rand_200000 ; 6.513488769531250000, 5.580139160156250000,  ,  ,  149.145 
rand_200000 ; 6.302917480468750000, 5.415893554687500000,  ,  ,  143.857 
rand_200000 ; 6.618225097656250000, 5.702819824218750000,  ,  ,  146.984 
rand_200000 ; 6.517211914062500000, 5.639953613281250000,  ,  ,  140.878 
rand_200000 ; 6.418029785156250000, 5.535156250000000000,  ,  ,  139.609 
rand_200000 ; 6.648864746093750000, 5.756042480468750000,  ,  ,  142.584 
rand_200000 ; 6.321655273437500000, 5.474487304687500000,  ,  ,  134.148 
qb_25000 ; 3.676635742187500000, 3.194091796875000000,  ,  ,  75.863 
qb_25000 ; 3.504516601562500000, 3.082275390625000000,  ,  ,  67.602 
qb_25000 ; 3.760803222656250000, 3.324157714843750000,  ,  ,  69.679 
qb_25000 ; 3.629516601562500000, 3.208862304687500000,  ,  ,  65.964 
qb_25000 ; 3.596862792968750000, 3.164733886718750000,  ,  ,  68.467 
qb_25000 ; 3.538757324218750000, 3.121215820312500000,  ,  ,  64.832 
qb_25000 ; 3.617004394531250000, 3.198730468750000000,  ,  ,  66.264 
qb_25000 ; 3.568603515625000000, 3.093750000000000000,  ,  ,  73.75 
qb_25000 ; 3.716369628906250000, 3.294128417968750000,  ,  ,  66.559 
qb_25000 ; 3.764892578125000000, 3.296936035156250000,  ,  ,  73.465 
qb_50000 ; 4.441528320312500000, 3.920898437500000000,  ,  ,  81.283 
qb_50000 ; 4.563842773437500000, 4.032531738281250000,  ,  ,  83.537 
qb_50000 ; 4.332885742187500000, 3.833496093750000000,  ,  ,  78.056 
qb_50000 ; 4.593444824218750000, 4.071166992187500000,  ,  ,  82.79 
qb_50000 ; 4.758056640625000000, 4.184997558593750000,  ,  ,  91.012 
qb_50000 ; 4.454040527343750000, 3.934265136718750000,  ,  ,  81.745 
